g10001.t1	GO:1901575
g10001.t1	GO:1901576
g10001.t1	GO:1901657
g10001.t1	GO:1901658
g10001.t2	GO:0003674
g10001.t2	GO:0003676
g10001.t2	GO:0003723
g10001.t2	GO:0003746
g10001.t2	GO:0003824
g10001.t2	GO:0003924
g10001.t2	GO:0005488
g10001.t2	GO:0005525
g10001.t2	GO:0005575
g10001.t2	GO:0005622
g10001.t2	GO:0005623
g10001.t2	GO:0005737
g10001.t2	GO:0005739
g10001.t2	GO:0006139
g10001.t2	GO:0006152
g10001.t2	GO:0006163
g10001.t2	GO:0006184
g10001.t2	GO:0006195
g10001.t2	GO:0006412
g10001.t2	GO:0006414
g10001.t2	GO:0006725
g10001.t2	GO:0006753
g10001.t2	GO:0006793
g10001.t2	GO:0006796
g10001.t2	GO:0006807
g10001.t2	GO:0006996
g10001.t2	GO:0007005
g10001.t2	GO:0008135
g10001.t2	GO:0008150
g10001.t2	GO:0008152
g10001.t2	GO:0009056
g10001.t2	GO:0009058
g10001.t2	GO:0009059
g10001.t2	GO:0009116
g10001.t2	GO:0009117
g10001.t2	GO:0009119
g10001.t2	GO:0009141
g10001.t2	GO:0009143
g10001.t2	GO:0009144
g10001.t2	GO:0009146
g10001.t2	GO:0009150
g10001.t2	GO:0009154
g10001.t2	GO:0009164
g10001.t2	GO:0009166
g10001.t2	GO:0009199
g10001.t2	GO:0009203
g10001.t2	GO:0009205
g10001.t2	GO:0009207
g10001.t2	GO:0009259
g10001.t2	GO:0009261
g10001.t2	GO:0009987
g10001.t2	GO:0010467
g10001.t2	GO:0016043
g10001.t2	GO:0016462
g10001.t2	GO:0016787
g10001.t2	GO:0016817
g10001.t2	GO:0016818
g10001.t2	GO:0017111
g10001.t2	GO:0019439
g10001.t2	GO:0019538
g10001.t2	GO:0019637
g10001.t2	GO:0019693
g10001.t2	GO:0022411
g10001.t2	GO:0032543
g10001.t2	GO:0032790
g10001.t2	GO:0032984
g10001.t2	GO:0032988
g10001.t2	GO:0034641
g10001.t2	GO:0034645
g10001.t2	GO:0034655
g10001.t2	GO:0042278
g10001.t2	GO:0042454
g10001.t2	GO:0043170
g10001.t2	GO:0043226
g10001.t2	GO:0043227
g10001.t2	GO:0043229
g10001.t2	GO:0043231
g10001.t2	GO:0043933
g10001.t2	GO:0044237
g10001.t2	GO:0044238
g10001.t2	GO:0044248
g10001.t2	GO:0044249
g10001.t2	GO:0044260
g10001.t2	GO:0044267
g10001.t2	GO:0044270
g10001.t2	GO:0044281
g10001.t2	GO:0044424
g10001.t2	GO:0044444
g10001.t2	GO:0044464
g10001.t2	GO:0044699
g10001.t2	GO:0044710
g10001.t2	GO:0044763
g10001.t2	GO:0046039
g10001.t2	GO:0046128
g10001.t2	GO:0046130
g10001.t2	GO:0046434
g10001.t2	GO:0046483
g10001.t2	GO:0046700
g10001.t2	GO:0055086
g10001.t2	GO:0071704
g10001.t2	GO:0071826
g10001.t2	GO:0071840
g10001.t2	GO:0072521
g10001.t2	GO:0072523
g10001.t2	GO:0097159
g10001.t2	GO:1901068
g10001.t2	GO:1901069
g10001.t2	GO:1901135
g10001.t2	GO:1901136
g10001.t2	GO:1901292
g10001.t2	GO:1901360
g10001.t2	GO:1901361
g10001.t2	GO:1901363
g10001.t2	GO:1901564
g10001.t2	GO:1901565
g10001.t2	GO:1901575
g10001.t2	GO:1901576
g10001.t2	GO:1901657
g10001.t2	GO:1901658
g10002.t1	GO:0000003
g10002.t1	GO:0000079
g10002.t1	GO:0000086
g10002.t1	GO:0000165
g10002.t1	GO:0000278
g10002.t1	GO:0000902
g10002.t1	GO:0000904
g10002.t1	GO:0000978
g10002.t1	GO:0000981
g10002.t1	GO:0000982
g10002.t1	GO:0001071
g10002.t1	GO:0001077
g10002.t1	GO:0001228
g10002.t1	GO:0001654
g10002.t1	GO:0001667
g10002.t1	GO:0001700
g10002.t1	GO:0001736
g10002.t1	GO:0001738
g10002.t1	GO:0001745
g10002.t1	GO:0001751
g10002.t1	GO:0001752
g10002.t1	GO:0001754
g10002.t1	GO:0001932
g10002.t1	GO:0002009
g10002.t1	GO:0002165
g10002.t1	GO:0002376
g10002.t1	GO:0003006
g10002.t1	GO:0003674
g10002.t1	GO:0003676
g10002.t1	GO:0003677
g10002.t1	GO:0003700
g10002.t1	GO:0005488
g10002.t1	GO:0005515
g10002.t1	GO:0005575
g10002.t1	GO:0005622
g10002.t1	GO:0005623
g10002.t1	GO:0005634
g10002.t1	GO:0005654
g10002.t1	GO:0005667
g10002.t1	GO:0005737
g10002.t1	GO:0006139
g10002.t1	GO:0006351
g10002.t1	GO:0006355
g10002.t1	GO:0006357
g10002.t1	GO:0006366
g10002.t1	GO:0006725
g10002.t1	GO:0006807
g10002.t1	GO:0006928
g10002.t1	GO:0006950
g10002.t1	GO:0006955
g10002.t1	GO:0006959
g10002.t1	GO:0007049
g10002.t1	GO:0007154
g10002.t1	GO:0007163
g10002.t1	GO:0007164
g10002.t1	GO:0007165
g10002.t1	GO:0007243
g10002.t1	GO:0007254
g10002.t1	GO:0007275
g10002.t1	GO:0007276
g10002.t1	GO:0007281
g10002.t1	GO:0007292
g10002.t1	GO:0007297
g10002.t1	GO:0007298
g10002.t1	GO:0007391
g10002.t1	GO:0007399
g10002.t1	GO:0007409
g10002.t1	GO:0007416
g10002.t1	GO:0007423
g10002.t1	GO:0007444
g10002.t1	GO:0007464
g10002.t1	GO:0007517
g10002.t1	GO:0007519
g10002.t1	GO:0007528
g10002.t1	GO:0007552
g10002.t1	GO:0007560
g10002.t1	GO:0007610
g10002.t1	GO:0007622
g10002.t1	GO:0007623
g10002.t1	GO:0007626
g10002.t1	GO:0008134
g10002.t1	GO:0008150
g10002.t1	GO:0008152
g10002.t1	GO:0009058
g10002.t1	GO:0009059
g10002.t1	GO:0009607
g10002.t1	GO:0009611
g10002.t1	GO:0009653
g10002.t1	GO:0009790
g10002.t1	GO:0009791
g10002.t1	GO:0009792
g10002.t1	GO:0009886
g10002.t1	GO:0009887
g10002.t1	GO:0009888
g10002.t1	GO:0009889
g10002.t1	GO:0009891
g10002.t1	GO:0009893
g10002.t1	GO:0009987
g10002.t1	GO:0010467
g10002.t1	GO:0010468
g10002.t1	GO:0010556
g10002.t1	GO:0010557
g10002.t1	GO:0010604
g10002.t1	GO:0010628
g10002.t1	GO:0010631
g10002.t1	GO:0014706
g10002.t1	GO:0016043
g10002.t1	GO:0016049
g10002.t1	GO:0016070
g10002.t1	GO:0016330
g10002.t1	GO:0016331
g10002.t1	GO:0016477
g10002.t1	GO:0018130
g10002.t1	GO:0019219
g10002.t1	GO:0019220
g10002.t1	GO:0019222
g10002.t1	GO:0019438
g10002.t1	GO:0019730
g10002.t1	GO:0019953
g10002.t1	GO:0022008
g10002.t1	GO:0022402
g10002.t1	GO:0022412
g10002.t1	GO:0022414
g10002.t1	GO:0022607
g10002.t1	GO:0023052
g10002.t1	GO:0030030
g10002.t1	GO:0030154
g10002.t1	GO:0030182
g10002.t1	GO:0030707
g10002.t1	GO:0031098
g10002.t1	GO:0031099
g10002.t1	GO:0031102
g10002.t1	GO:0031103
g10002.t1	GO:0031175
g10002.t1	GO:0031323
g10002.t1	GO:0031325
g10002.t1	GO:0031326
g10002.t1	GO:0031328
g10002.t1	GO:0031399
g10002.t1	GO:0031660
g10002.t1	GO:0031974
g10002.t1	GO:0031981
g10002.t1	GO:0032268
g10002.t1	GO:0032501
g10002.t1	GO:0032502
g10002.t1	GO:0032504
g10002.t1	GO:0032774
g10002.t1	GO:0032989
g10002.t1	GO:0032990
g10002.t1	GO:0032991
g10002.t1	GO:0033554
g10002.t1	GO:0034641
g10002.t1	GO:0034645
g10002.t1	GO:0034654
g10002.t1	GO:0035220
